market,funding_total_usd,region,city,funding_rounds,Founding_year,first_funding_year,last_funding_year,first_funding_gap,last_funding_gap,first_last_funding_gap,success
210,41346439,137,321,6,2004,2005,2011,1,7,6,1
208,3800000,11,38,4,2008,2008,2010,0,2,2,1
309,13500000,17,666,2,2002,2006,2008,4,6,2,1
79,6500000,11,38,2,2011,2011,2013,0,2,2,0
309,12000000,131,166,1,1997,2005,2005,8,8,0,1
115,7500000,131,432,2,2008,2008,2009,0,1,1,1
60,14400000,104,449,5,2006,2007,2009,1,3,2,1
137,23300000,131,569,3,2007,2007,2009,0,2,2,1
102,2111760,135,561,2,1995,2009,2011,14,16,2,0
304,20500000,131,569,4,1995,2007,2010,12,15,3,1
336,20400000,104,449,3,2008,2008,2011,0,3,3,1
145,41289900,131,486,6,2004,2006,2012,2,8,6,1
145,350000,141,615,1,2007,2008,2008,1,1,0,0
282,2000000,131,166,1,0,2006,2006,0,0,0,1
64,10000000,131,530,1,2002,2005,2005,3,3,0,0
115,21170000,131,570,4,2002,2006,2010,4,8,4,1
309,105500000,137,567,2,1998,2009,2013,11,15,4,1
210,10000000,5,59,1,1989,2005,2005,16,16,0,1
102,17000000,104,449,3,2010,2012,2014,2,4,2,0
309,8100000,30,44,4,0,2010,2011,0,0,1,0
361,4100000,131,569,2,2006,2006,2008,0,2,2,1
301,0,131,569,1,2010,2011,2011,1,1,0,1
115,8175324,39,178,4,1996,2005,2011,9,15,6,1
210,100000000,131,624,1,1992,2008,2008,16,16,0,1
131,5000000,131,580,1,0,2009,2009,0,0,0,1
350,11000000,104,449,2,2004,2006,2007,2,3,1,1
210,1210000,104,449,2,0,2011,2011,0,0,0,0
115,10000000,17,236,1,1999,2005,2005,6,6,0,1
115,9500000,131,580,1,2002,2005,2005,3,3,0,0
18,21750000,104,449,2,2005,2006,2008,1,3,2,1
49,2700000,104,449,1,2007,2010,2010,3,3,0,1
12,8000000,140,593,2,2010,2012,2013,2,3,1,1
1,2400000,140,319,2,2011,2011,2013,0,2,2,1
8,84491709,131,101,6,2007,2007,2012,0,5,5,1
146,44000000,131,624,1,1999,2007,2007,8,8,0,0
301,0,131,432,1,0,2007,2007,0,0,0,1
8,320000,116,493,2,2012,2012,2013,0,1,1,0
115,11370000,131,166,1,2005,2008,2008,3,3,0,1
210,35000000,88,438,2,0,2005,2008,0,0,3,1
80,30234350,159,278,3,2000,2006,2010,6,10,4,1
240,90000,78,396,1,2008,2008,2008,0,0,0,0
115,6294996,131,624,2,2007,2009,2010,2,3,1,1
9,7000000,131,398,2,2011,2011,2011,0,0,0,1
79,900000,131,569,1,2008,2012,2012,4,4,0,1
309,3000000,131,486,1,2010,2010,2010,0,0,0,1
202,0,131,427,1,1996,2009,2009,13,13,0,1
79,5000000,131,665,1,2011,2012,2012,1,1,0,0
115,11500000,104,449,1,1996,2002,2002,6,6,0,1
171,8200000,131,569,2,2012,2012,2013,0,1,1,1
126,8350000,53,4,3,2003,2005,2009,2,6,4,1
29,2500000,132,684,1,0,2010,2010,0,0,0,1
79,1500000,68,307,1,2011,2012,2012,1,1,0,0
39,550000,104,449,2,0,2008,2009,0,0,1,0
115,14907283,6,299,3,0,2010,2012,0,0,2,1
205,52433800,140,319,2,0,2009,2010,0,0,1,1
29,24400000,131,569,5,2008,2008,2013,0,5,5,0
251,86708653,17,666,9,1996,2000,2012,4,16,12,1
246,600000,17,701,1,2005,2007,2007,2,2,0,0
246,35000,140,593,1,2013,2014,2014,1,1,0,0
47,6000000,131,466,1,0,2008,2008,0,0,0,0
309,2200000,159,621,2,2003,2003,2005,0,2,2,0
301,1310000,6,299,3,2009,2009,2012,0,3,3,1
128,50000,104,449,1,2009,2009,2009,0,0,0,0
210,5000000,131,569,1,0,2008,2008,0,0,0,1
102,660000,17,74,1,2012,2012,2012,0,0,0,0
241,197000000,131,570,5,1998,1999,2001,1,3,2,1
137,200000,116,41,2,2007,2008,2009,1,2,1,0
88,33386478,140,593,8,1999,2004,2011,5,12,7,1
102,7750000,131,486,3,2009,2009,2010,0,1,1,1
309,0,118,594,1,1990,2014,2014,24,24,0,0
146,0,88,339,1,0,2011,2011,0,0,0,0
363,3500000,28,127,1,2000,2006,2006,6,6,0,1
146,29000000,131,486,2,0,2006,2008,0,0,2,1
309,22000000,131,530,2,2005,2005,2006,0,1,1,1
301,4200000,131,569,2,2005,2006,2008,1,3,2,1
224,325000,104,449,2,2009,2010,2011,1,2,1,0
148,232000100,131,530,6,2006,2008,2013,2,7,5,1
210,5576096,104,449,3,2007,2008,2011,1,4,3,0
210,0,17,74,1,2010,2010,2010,0,0,0,1
1,29915001,104,449,7,2006,2006,2012,0,6,6,1
117,10000000,131,486,2,0,2005,2005,0,0,0,1
137,5000000,131,432,1,2004,2005,2005,1,1,0,0
307,2800000,131,569,1,2006,2010,2010,4,4,0,0
277,22400000,140,593,3,2005,2006,2008,1,3,2,1
50,1020000,105,424,1,2007,2008,2008,1,1,0,0
76,2500000,104,449,1,2008,2009,2009,1,1,0,0
102,25000,135,561,1,2010,2010,2010,0,0,0,0
309,0,104,449,1,2008,2008,2008,0,0,0,0
309,0,11,38,1,2000,2008,2008,8,8,0,1
309,22500000,17,666,1,1997,2007,2007,10,10,0,1
309,17000000,17,236,1,1995,2007,2007,12,12,0,1
309,4500000,30,29,1,2000,2006,2006,6,6,0,1
309,175000,105,527,1,0,2009,2009,0,0,0,1
309,10000000,17,666,1,2001,2005,2005,4,4,0,1
166,7500000,56,264,2,2004,2010,2013,6,9,3,1
286,250000,104,449,1,2010,2009,2009,-1,-1,0,1
1,1100000,131,569,1,0,2012,2012,0,0,0,1
176,30600000,79,489,3,2007,2008,2011,1,4,3,1
283,3000000,17,99,1,2009,2010,2010,1,1,0,1
309,1060000,13,43,1,0,2005,2005,0,0,0,1
301,14000,122,517,1,0,2010,2010,0,0,0,0
266,9000000,17,666,3,2005,2004,2007,-1,2,3,0
286,4700000,104,449,2,2000,2006,2008,6,8,2,1
309,24292230,148,628,4,2002,2005,2010,3,8,5,1
278,63000000,104,449,1,1996,2005,2005,9,9,0,1
29,44530000,17,99,3,0,2005,2009,0,0,4,0
47,39999987,105,609,1,2006,2010,2010,4,4,0,0
309,51277712,131,398,4,1996,2005,2010,9,14,5,1
286,8500000,17,453,1,1997,2007,2007,10,10,0,1
249,5000000,105,516,4,0,2005,2007,0,0,2,0
29,7630000,105,163,1,1993,2005,2005,12,12,0,1
79,25000000,105,516,1,2008,2007,2007,-1,-1,0,0
115,4000000,116,493,3,2005,2011,2013,6,8,2,1
249,3500000,79,61,2,2012,2012,2013,0,1,1,1
29,60955935,137,567,2,0,2007,2010,0,0,3,0
227,500000,131,398,1,0,2009,2009,0,0,0,1
309,20300000,131,413,1,1979,2010,2010,31,31,0,1
210,1000000,131,530,1,2009,2010,2010,1,1,0,0
79,31186432,38,177,9,2003,2005,2014,2,11,9,1
146,2080000,64,280,1,0,2012,2012,0,0,0,0
29,80500000,137,107,2,1997,2006,2009,9,12,3,0
309,10000000,11,38,2,2007,2007,2008,0,1,1,1
363,3000000,131,580,1,2003,2009,2009,6,6,0,0
309,2000000,95,312,1,2013,2013,2013,0,0,0,0
115,9400000,140,593,1,2003,2006,2006,3,3,0,1
20,250000,3,8,1,2011,2011,2011,0,0,0,0
250,3200000,131,569,1,2008,2008,2008,0,0,0,1
79,12100000,131,573,2,2005,2006,2008,1,3,2,0
7,40000,11,38,1,2011,2011,2011,0,0,0,0
126,1000000,104,449,2,2012,2012,2012,0,0,0,1
202,13000,116,493,1,2012,2012,2012,0,0,0,0
137,100000,6,566,1,2007,2007,2007,0,0,0,0
137,15000000,131,432,4,0,2005,2007,0,0,2,1
115,1400000,131,569,1,2009,2010,2010,1,1,0,1
363,39500000,38,364,2,1995,2005,2006,10,11,1,1
78,12000,78,471,1,2011,2011,2011,0,0,0,0
102,1400000,131,569,2,2012,2012,2013,0,1,1,1
1,3499997,104,449,4,2008,2009,2010,1,2,1,1
301,11000000,131,569,1,1990,2007,2007,17,17,0,1
78,1730000,104,449,3,2011,2011,2012,0,1,1,1
1,560001,104,449,3,2008,2008,2010,0,2,2,1
79,1400000,104,449,1,2009,2011,2011,2,2,0,0
47,13500000,131,565,2,2007,2011,2014,4,7,3,0
301,0,17,542,1,0,2012,2012,0,0,0,0
79,10000,131,570,1,2012,2012,2012,0,0,0,0
29,11200000,96,117,2,0,2012,2013,0,0,1,1
375,0,131,569,1,0,2011,2011,0,0,0,1
37,3500000,131,569,1,2010,2011,2011,1,1,0,0
345,200000,131,569,1,2011,2011,2011,0,0,0,1
255,13100000,17,99,3,2004,2004,2012,0,8,8,1
146,42725003,131,624,4,0,2009,2011,0,0,2,1
301,6100000,104,449,2,2009,2010,2011,1,2,1,1
205,92505372,126,538,4,2005,2008,2013,3,8,5,0
224,2300000,131,569,2,2008,2007,2011,-1,3,4,0
98,53700000,17,697,6,2005,2005,2011,0,6,6,1
175,0,36,1,2,0,2004,2009,0,0,5,1
125,500000,104,449,1,2007,2009,2009,2,2,0,1
210,27700000,131,569,4,2010,2012,2013,2,3,1,0
29,15300000,140,593,1,0,2014,2014,0,0,0,0
47,2300000,131,564,1,2007,2008,2008,1,1,0,0
126,17500000,131,5,3,1999,2003,2006,4,7,3,1
47,2806096,131,242,5,2009,2010,2014,1,5,4,0
102,23400000,131,573,4,2006,2009,2012,3,6,3,1
145,37000000,131,624,1,1999,2007,2007,8,8,0,1
199,3400000,120,512,2,0,2005,2007,0,0,2,0
289,29527669,131,580,3,1996,2007,2010,11,14,3,0
79,28300000,131,624,4,2002,2002,2007,0,5,5,1
137,500000,17,99,1,0,2010,2010,0,0,0,1
137,0,131,530,1,2006,2007,2007,1,1,0,0
240,60000,79,362,1,2011,2011,2011,0,0,0,0
137,76000000,131,486,2,2008,2009,2010,1,2,1,0
309,21189,131,486,2,2011,2011,2012,0,1,1,0
137,37720000,131,569,5,2004,2004,2013,0,9,9,1
25,6000000,131,569,3,2009,2009,2013,0,4,4,1
137,10000000,9,34,2,2008,2010,2011,2,3,1,1
79,0,104,449,1,0,2010,2010,0,0,0,1
105,820000,131,569,3,2008,2008,2011,0,3,3,1
137,46300000,131,580,4,2006,2007,2010,1,4,3,1
309,1000000,158,313,1,2000,2005,2005,5,5,0,0
47,51447500,118,499,8,2002,2007,2013,5,11,6,1
115,50300006,131,413,3,2006,2008,2010,2,4,2,1
79,2600000,137,567,1,2009,2010,2010,1,1,0,1
350,5200000,131,569,2,2010,2011,2012,1,2,1,0
79,17000000,11,38,3,2003,2004,2006,1,3,2,1
346,2000000,79,583,1,2006,2008,2008,2,2,0,0
203,9600000,104,449,2,2002,2009,2012,7,10,3,0
49,750000,61,288,1,2007,2008,2008,1,1,0,0
145,2437899,17,701,3,2003,2010,2012,7,9,2,1
210,4410000,131,580,1,2006,2008,2008,2,2,0,1
146,0,131,569,1,1999,1999,1999,0,0,0,0
115,8000000,88,438,2,2010,2011,2013,1,3,2,0
313,125000,120,512,1,0,2014,2014,0,0,0,0
210,125000000,59,65,2,2006,2008,2009,2,3,1,0
309,2330000,136,563,1,2005,2006,2006,1,1,0,1
12,2880000,22,367,2,0,2013,2014,0,0,1,1
309,1080000,131,486,1,0,2008,2008,0,0,0,0
8,3000000,131,486,1,2004,2004,2004,0,0,0,1
309,60000,131,166,1,2012,2012,2012,0,0,0,0
309,10000000,120,47,1,1999,2006,2006,7,7,0,1
309,7500000,131,432,1,2001,2007,2007,6,6,0,1
210,25000,104,449,1,0,2012,2012,0,0,0,0
137,29866459,140,593,2,2000,2009,2009,9,9,0,1
219,0,22,367,1,0,2008,2008,0,0,0,0
54,0,22,431,1,2012,2012,2012,0,0,0,0
137,810000,79,362,2,2007,2009,2010,2,3,1,0
60,2410000,104,449,3,2012,2012,2013,0,1,1,1
1,12250000,131,569,2,2003,2007,2008,4,5,1,1
296,0,116,493,1,2007,2007,2007,0,0,0,0
12,0,104,449,1,2011,2011,2011,0,0,0,0
309,3400000,14,45,2,0,2006,2008,0,0,2,1
309,8950000,116,68,2,0,2008,2009,0,0,1,1
309,3200000,131,570,1,2009,2014,2014,5,5,0,0
286,2350000,40,612,1,0,2007,2007,0,0,0,1
137,1500000,11,38,1,0,2007,2007,0,0,0,0
309,1049999,104,449,1,2009,2010,2010,1,1,0,0
226,540000,131,398,1,2010,2011,2011,1,1,0,0
31,10140000,131,569,4,2008,2008,2011,0,3,3,1
79,0,131,565,1,1999,2001,2001,2,2,0,1
208,700000,104,449,3,2009,2009,2011,0,2,2,1
208,24300000,131,432,2,2003,2004,2007,1,4,3,1
1,0,17,74,1,2007,2007,2007,0,0,0,0
145,6000000,131,580,1,2004,2007,2007,3,3,0,0
112,384180,137,567,1,1983,2009,2009,26,26,0,1
47,5295000,75,337,2,0,2009,2010,0,0,1,0
112,60000000,138,98,1,0,2009,2009,0,0,0,1
314,1575000,30,139,3,2009,2010,2011,1,2,1,1
368,6000000,131,486,2,2008,2010,2011,2,3,1,1
309,5300000,110,479,1,2001,2014,2014,13,13,0,0
358,71000000,6,10,6,1994,1996,2002,2,8,6,1
301,19398821,11,38,3,1999,2006,2010,7,11,4,1
309,75120312,30,139,7,0,2005,2014,0,0,9,1
284,22500000,131,569,3,2006,2006,2007,0,1,1,1
209,0,131,569,1,2007,2008,2008,1,1,0,1
29,250000,40,23,1,2010,2011,2011,1,1,0,0
29,115400002,122,165,3,2010,2010,2013,0,3,3,1
2,17400000,140,593,4,2005,2008,2011,3,6,3,1
309,2150000,105,35,2,2001,2005,2007,4,6,2,1
126,2818000,38,76,4,2010,2011,2013,1,3,2,1
1,4300000,131,530,1,2007,2008,2008,1,1,0,0
309,32800000,109,571,4,2009,2010,2013,1,4,3,0
29,10786338,159,391,1,0,2009,2009,0,0,0,1
317,2000,105,348,1,0,2010,2010,0,0,0,0
47,15650000,9,34,3,2002,2006,2008,4,6,2,1
126,0,131,569,1,2011,2011,2011,0,0,0,0
241,50000,104,89,1,2013,2012,2012,-1,-1,0,0
224,1200000,68,672,1,2007,2008,2008,1,1,0,0
137,1000000,131,569,1,2011,2011,2011,0,0,0,0
105,4212120,131,569,1,2009,2011,2011,2,2,0,0
223,4500000,135,561,1,2005,2005,2005,0,0,0,0
148,0,159,262,1,0,2011,2011,0,0,0,1
105,9500000,159,534,2,0,2008,2009,0,0,1,1
266,70000,104,89,1,2011,2011,2011,0,0,0,0
79,110000,22,367,1,2007,2008,2008,1,1,0,0
286,7000000,137,107,1,2002,2005,2005,3,3,0,0
79,300000,11,38,1,0,2011,2011,0,0,0,0
102,0,131,569,1,2013,2013,2013,0,0,0,0
146,14250000,131,504,3,0,2006,2009,0,0,3,1
79,15000,163,342,1,2010,2010,2010,0,0,0,0
197,1400000,131,569,1,2011,2012,2012,1,1,0,1
204,15000000,116,318,1,0,2013,2013,0,0,0,1
87,2250000,131,486,1,2011,2012,2012,1,1,0,1
29,3500445,137,321,2,2004,2010,2011,6,7,1,0
29,3950000,17,701,1,0,2010,2010,0,0,0,1
309,1310000,104,449,3,2008,2008,2010,0,2,2,1
63,2908830,131,569,2,0,2009,2010,0,0,1,1
331,6500000,30,29,2,0,2005,2007,0,0,2,1
102,1250000,116,146,1,0,2010,2010,0,0,0,1
126,460000,79,362,2,2009,2010,2011,1,2,1,0
115,568700,78,247,1,0,2009,2009,0,0,0,1
301,1600000,104,449,1,2008,2009,2009,1,1,0,0
115,51900000,51,284,3,2003,2011,2013,8,10,2,1
29,260000000,137,567,1,1995,2010,2010,15,15,0,1
11,1250000,131,569,1,2013,2013,2013,0,0,0,0
268,2000000,131,468,1,2003,2006,2006,3,3,0,1
198,17700000,38,76,2,2004,2006,2010,2,6,4,1
286,788800,12,298,1,2007,2010,2010,3,3,0,0
29,5010000,17,344,3,2002,2009,2009,7,7,0,1
29,8260000,140,593,2,2000,2006,2007,6,7,1,1
115,18384392,131,573,5,2004,2006,2010,2,6,4,1
289,32000000,131,580,3,2000,2006,2008,6,8,2,1
316,7999996,137,567,4,2011,2012,2013,1,2,1,1
309,1392000,131,624,1,2004,2010,2010,6,6,0,1
29,0,15,63,1,0,2007,2007,0,0,0,1
29,105000,101,84,2,2011,2012,2013,1,2,1,0
181,23000000,131,432,2,0,2007,2008,0,0,1,1
79,2099590,131,588,2,0,2011,2011,0,0,0,0
192,4000000,131,398,2,2008,2008,2010,0,2,2,0
79,100000,91,157,1,2012,2013,2013,1,1,0,0
373,9800000,131,569,2,2010,2010,2011,0,1,1,1
117,7000000,131,569,1,1994,2007,2007,13,13,0,1
154,1750000,38,177,1,0,2014,2014,0,0,0,0
300,2932278,131,486,2,2005,2006,2009,1,4,3,0
210,50000,131,432,1,2011,2011,2011,0,0,0,1
145,68200000,6,299,6,2001,2002,2008,1,7,6,1
363,12500000,140,593,1,2002,2006,2006,4,4,0,1
145,7729998,38,76,1,2005,2009,2009,4,4,0,0
79,8450000,79,362,3,0,2005,2007,0,0,2,0
210,17000000,131,580,3,2003,2008,2013,5,10,5,1
273,4750000,9,34,3,2007,2007,2008,0,1,1,1
309,200010,38,76,1,2009,2013,2013,4,4,0,1
126,150000,137,107,1,2009,2010,2010,1,1,0,0
79,250000,104,89,1,2010,2010,2010,0,0,0,0
210,1700000,131,573,1,2012,2013,2013,1,1,0,0
309,108000,131,504,1,0,2010,2010,0,0,0,0
309,13470000,11,38,3,0,2006,2010,0,0,4,1
148,200000,110,479,1,2012,2013,2013,1,1,0,0
63,950000,131,486,1,2007,2007,2007,0,0,0,0
286,9000000,17,666,1,2001,2007,2007,6,6,0,1
144,23500000,131,398,3,2010,2012,2014,2,4,2,0
198,0,13,43,1,2071,2014,2014,-57,-57,0,1
210,16600000,131,530,5,2006,2008,2011,2,5,3,1
8,1720000,131,486,2,2012,2013,2013,1,1,0,1
219,600000,159,598,1,2007,2006,2006,-1,-1,0,1
79,300000,118,499,1,2006,2008,2008,2,2,0,0
286,49000000,131,361,5,2003,2005,2009,2,6,4,0
29,28712619,131,504,3,2008,2009,2011,1,3,2,1
276,99875,9,34,1,0,2009,2009,0,0,0,1
35,9400000,131,208,2,2005,2008,2009,3,4,1,1
289,0,11,572,1,2008,2014,2014,6,6,0,0
309,278500,104,449,1,0,2012,2012,0,0,0,0
126,2750000,105,673,2,2011,2013,2014,2,3,1,0
145,28138334,6,299,4,2003,2006,2010,3,7,4,0
1,28300000,17,666,3,2006,2007,2009,1,3,2,1
115,7000000,131,432,1,2011,2013,2013,2,2,0,0
289,34231994,131,580,4,2001,2005,2009,4,8,4,1
115,1500000,131,624,1,2004,2009,2009,5,5,0,0
194,12500000,131,530,1,0,2006,2006,0,0,0,1
260,250000,116,493,1,0,2011,2011,0,0,0,0
312,18950000,102,235,5,2008,2008,2011,0,3,3,0
309,1800000,29,131,1,2011,2012,2012,1,1,0,1
373,30250000,36,500,5,1993,2005,2009,12,16,4,1
102,78500000,105,309,6,2005,2006,2010,1,5,4,1
203,35000000,104,449,5,2000,2004,2007,4,7,3,1
309,1280000,131,432,2,2011,2011,2012,0,1,1,1
309,17800000,131,580,2,1998,2007,2007,9,9,0,0
29,1486000,87,372,1,2000,2012,2012,12,12,0,0
318,0,116,521,1,0,2011,2011,0,0,0,1
309,10000000,105,309,1,0,2005,2005,0,0,0,1
309,24750000,131,564,3,2003,2006,2010,3,7,4,1
309,20250000,117,494,2,1982,2009,2011,27,29,2,1
289,30000000,137,107,2,0,2005,2006,0,0,1,1
115,935000,131,569,1,2008,2010,2010,2,2,0,0
148,562500,37,171,1,0,2014,2014,0,0,0,1
115,7000000,131,486,1,0,2007,2007,0,0,0,0
250,10500000,104,449,3,2009,2010,2011,1,2,1,1
309,0,116,206,1,1998,2013,2013,15,15,0,0
287,24000000,131,569,4,0,2006,2009,0,0,3,1
210,68000000,140,528,2,0,2006,2008,0,0,2,0
79,0,151,646,1,2008,2008,2008,0,0,0,0
1,1500000,135,561,1,2005,2006,2006,1,1,0,1
79,0,144,557,1,2006,2007,2007,1,1,0,0
47,186190000,38,90,2,0,2008,2008,0,0,0,0
309,1379372,93,416,2,2010,2011,2012,1,2,1,1
210,4184999,131,504,1,2008,2014,2014,6,6,0,0
109,1000000,131,569,2,2010,2010,2010,0,0,0,1
309,11230000,131,569,2,0,2006,2013,0,0,7,1
137,27000000,131,432,3,2007,2007,2011,0,4,4,0
47,30000000,135,518,1,2003,2009,2009,6,6,0,0
110,24500000,17,442,4,2006,2007,2010,1,4,3,0
226,0,79,596,1,0,2008,2008,0,0,0,0
309,2000000,140,52,1,2010,2012,2012,2,2,0,0
29,48300000,131,610,1,1999,2005,2005,6,6,0,1
8,1400000,135,561,1,2009,2012,2012,3,3,0,0
20,27000000,159,659,1,1997,2005,2005,8,8,0,1
210,12500000,137,567,1,2006,2009,2009,3,3,0,0
363,16000000,17,99,3,2048,2004,2012,-44,-36,8,1
137,16030566,104,449,3,2005,2007,2010,2,5,3,1
115,8550000,131,53,1,1998,2006,2006,8,8,0,1
47,1000000,131,573,1,2004,2010,2010,6,6,0,1
309,13196231,131,569,2,2006,2006,2008,0,2,2,1
13,1200000,131,530,1,0,2012,2012,0,0,0,0
115,3625000,79,362,3,0,2009,2011,0,0,2,1
309,1347498,104,449,2,2006,2009,2010,3,4,1,0
305,1800000,131,361,2,0,2005,2008,0,0,3,1
137,2000000,140,593,1,2001,2005,2005,4,4,0,1
137,1000000,104,449,1,2007,2008,2008,1,1,0,0
345,0,131,569,1,0,2007,2007,0,0,0,0
181,50000,34,154,1,2009,2010,2010,1,1,0,0
79,840000,131,432,2,0,2011,2012,0,0,1,1
87,16000000,131,432,1,0,2006,2006,0,0,0,1
47,85000000,131,569,2,0,2007,2008,0,0,1,1
47,14000000,131,569,2,2005,2008,2010,3,5,2,1
1,0,131,573,1,2009,2009,2009,0,0,0,1
309,25000,118,499,1,2011,2011,2011,0,0,0,0
309,15208650,110,360,4,2005,2010,2014,5,9,4,0
137,50000,131,580,1,0,2011,2011,0,0,0,0
105,0,93,416,1,2005,2012,2012,7,7,0,1
79,7400000,131,233,1,2008,2010,2010,2,2,0,1
90,6920000,159,621,2,0,2011,2012,0,0,1,1
226,50100000,131,569,2,2005,2005,2014,0,9,9,1
301,250000,131,569,3,2011,2011,2012,0,1,1,0
309,3949998,101,84,3,1995,2013,2013,18,18,0,1
148,2800718,118,499,3,2004,2011,2013,7,9,2,1
137,8110454,131,56,5,2007,2007,2012,0,5,5,1
47,42250000,131,242,5,2008,2008,2012,0,4,4,1
286,52000000,17,95,3,1998,2005,2007,7,9,2,0
214,25000,40,506,1,2013,2014,2014,1,1,0,0
268,275000,22,367,1,2002,2002,2002,0,0,0,0
47,1602500,131,569,1,2008,2010,2010,2,2,0,0
79,0,131,166,1,0,2012,2012,0,0,0,0
115,69000000,131,486,4,2011,2011,2014,0,3,3,1
8,125000,105,282,2,2012,2013,2013,1,1,0,0
309,1000000,123,522,1,1997,2005,2005,8,8,0,1
115,4000000,105,488,1,2005,2011,2011,6,6,0,1
8,0,79,583,1,2011,2011,2011,0,0,0,0
29,15000000,131,432,1,2001,2007,2007,6,6,0,1
25,0,27,126,1,2010,2013,2013,3,3,0,0
198,7000000,40,482,2,1994,2009,2012,15,18,3,1
126,0,104,449,1,2009,2012,2012,3,3,0,1
301,2700000,59,444,3,2007,2007,2008,0,1,1,0
29,67500000,137,567,1,0,2011,2011,0,0,0,1
105,40000000,157,700,1,1984,2014,2014,30,30,0,1
121,9000000,131,530,2,0,2006,2008,0,0,2,0
29,1200000,55,26,1,1999,2006,2006,7,7,0,0
79,17000000,79,583,2,2000,2000,2001,0,1,1,1
309,0,9,34,1,2006,2008,2008,2,2,0,1
268,62500,159,670,1,2011,2012,2012,1,1,0,0
268,6923782,131,569,2,2008,2010,2011,2,3,1,1
283,68525,131,569,2,2007,2007,2009,0,2,2,1
79,675000,101,439,2,2010,2011,2012,1,2,1,1
79,500000,131,486,1,2010,2010,2010,0,0,0,1
1,1000000,79,583,1,2008,2012,2012,4,4,0,1
79,100000,131,569,1,2010,2010,2010,0,0,0,0
336,0,97,294,1,2007,2007,2007,0,0,0,0
79,350000,80,364,1,2004,2008,2008,4,4,0,0
29,4247540,123,522,4,0,2005,2010,0,0,5,0
301,0,17,99,1,2011,2011,2011,0,0,0,0
285,51900000,131,564,3,1998,2000,2003,2,5,3,1
309,868050,118,499,1,2009,2013,2013,4,4,0,0
210,2700000,30,139,4,2011,2011,2014,0,3,3,0
102,25000000,17,74,1,2008,2008,2008,0,0,0,1
8,2844942,59,444,3,0,2007,2010,0,0,3,1
1,299500000,11,38,5,2007,2009,2011,2,4,2,1
8,1000000,131,569,2,2007,2009,2009,2,2,0,1
301,1550000,29,131,2,2011,2011,2012,0,1,1,0
287,11900000,131,624,3,2006,2006,2008,0,2,2,1
145,28500000,17,687,2,2003,2006,2009,3,6,3,1
148,24150000,140,626,2,2000,2012,2014,12,14,2,0
286,25300000,17,48,2,2002,2005,2008,3,6,3,1
102,10000000,131,486,2,2011,2011,2012,0,1,1,1
1,5000000,30,139,1,2006,2013,2013,7,7,0,0
29,15500000,6,299,2,0,2009,2010,0,0,1,1
79,20000,54,711,1,2009,2009,2009,0,0,0,0
364,100000,104,449,1,2007,2007,2007,0,0,0,0
296,9000000,131,569,2,2005,2006,2007,1,2,1,1
210,0,131,569,1,2009,2010,2010,1,1,0,0
79,25000,30,139,1,2010,2010,2010,0,0,0,0
145,2871600,120,512,1,0,2011,2011,0,0,0,0
126,107225000,148,618,3,0,2007,2009,0,0,2,1
126,11800000,6,299,2,2012,2013,2014,1,2,1,0
126,7318000,38,76,3,2012,2012,2013,0,1,1,1
350,12700000,79,362,2,2004,2005,2006,1,2,1,1
210,0,104,449,1,2012,2012,2012,0,0,0,0
309,2667,66,296,1,2009,2009,2009,0,0,0,0
210,800000,104,449,2,2011,2012,2012,1,1,0,0
29,5000000,159,544,1,0,2013,2013,0,0,0,0
79,20000,131,569,1,2010,2011,2011,1,1,0,1
210,4000000,65,293,1,2008,2011,2011,3,3,0,0
1,28932322,131,432,4,2005,2010,2012,5,7,2,1
146,14700000,17,95,3,2004,2007,2010,3,6,3,1
210,11000000,131,432,2,2005,2006,2007,1,2,1,1
265,2600000,159,670,1,2011,2014,2014,3,3,0,1
115,21999969,131,504,2,1997,2005,2009,8,12,4,1
1,45000000,104,449,1,2003,2006,2006,3,3,0,1
283,22000000,131,233,3,2003,2005,2008,2,5,3,1
309,0,19,81,1,1997,1999,1999,2,2,0,1
309,500000,122,517,1,2003,2006,2006,3,3,0,0
219,1500000,104,449,1,2007,2009,2009,2,2,0,1
101,0,138,579,1,2009,2008,2008,-1,-1,0,1
309,1900000,131,569,3,2010,2012,2013,2,3,1,1
309,46667457,131,432,5,2005,2006,2010,1,5,4,1
137,8000000,79,164,1,2007,2009,2009,2,2,0,1
309,36500000,36,535,5,2006,2006,2010,0,4,4,0
102,650000,40,63,1,2012,2012,2012,0,0,0,0
309,540000,116,156,1,1998,2001,2001,3,3,0,1
1,26000000,79,203,4,2006,2007,2009,1,3,2,1
1,20000,17,666,1,2010,2010,2010,0,0,0,0
309,6400000,142,122,2,2003,2007,2008,4,5,1,0
309,23700000,159,216,3,1999,2005,2009,6,10,4,1
102,2350000,140,593,2,2011,2011,2013,0,2,2,0
137,0,131,569,1,0,2011,2011,0,0,0,0
115,13076264,159,278,2,2004,2009,2009,5,5,0,1
145,9100000,61,288,1,1999,2005,2005,6,6,0,1
368,20000000,131,166,1,1983,2006,2006,23,23,0,1
102,7000000,120,512,1,0,2009,2009,0,0,0,1
309,43043483,13,642,1,1983,2011,2011,28,28,0,1
145,600000,79,583,2,2003,2003,2006,0,3,3,0
309,415000,79,362,2,2009,2010,2011,1,2,1,0
137,12000000,104,449,2,2006,2007,2008,1,2,1,0
